,Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
798,799,2020-04-09,5:00 PM,Uttarakhand,-,-,5,0,35
799,800,2020-04-09,5:00 PM,Uttar Pradesh,-,-,31,4,410
800,801,2020-04-09,5:00 PM,West Bengal,-,-,16,5,103
801,802,2020-04-10,5:00 PM,Andhra Pradesh,-,-,7,6,363
802,803,2020-04-10,5:00 PM,Andaman and Nicobar Islands,-,-,0,0,11
803,804,2020-04-10,5:00 PM,Arunachal Pradesh,-,-,0,0,1
804,805,2020-04-10,5:00 PM,Assam,-,-,0,0,29
805,806,2020-04-10,5:00 PM,Bihar,-,-,0,1,60
806,807,2020-04-10,5:00 PM,Chandigarh,-,-,7,0,18
807,808,2020-04-10,5:00 PM,Chhattisgarh,-,-,9,0,10
808,809,2020-04-10,5:00 PM,Delhi,-,-,25,13,898
809,810,2020-04-10,5:00 PM,Goa,-,-,1,0,7
810,811,2020-04-10,5:00 PM,Gujarat,-,-,26,17,241
811,812,2020-04-10,5:00 PM,Haryana,-,-,29,3,169
812,813,2020-04-10,5:00 PM,Himachal Pradesh,-,-,6,1,28
813,814,2020-04-10,5:00 PM,Jammu and Kashmir,-,-,6,4,184
814,815,2020-04-10,5:00 PM,Jharkhand,-,-,0,1,13
815,816,2020-04-10,5:00 PM,Karnataka,-,-,30,6,197
816,817,2020-04-10,5:00 PM,Kerala,-,-,96,2,357
817,818,2020-04-10,5:00 PM,Ladakh,-,-,10,0,15
818,819,2020-04-10,5:00 PM,Madhya Pradesh,-,-,0,16,259
819,820,2020-04-10,5:00 PM,Maharashtra,-,-,125,97,1364
820,821,2020-04-10,5:00 PM,Manipur,-,-,1,0,2
821,822,2020-04-10,5:00 PM,Mizoram,-,-,0,0,1
822,823,2020-04-10,5:00 PM,Odisha,-,-,2,1,44
823,824,2020-04-10,5:00 PM,Puducherry,-,-,1,0,5
824,825,2020-04-10,5:00 PM,Punjab,-,-,5,11,132
825,826,2020-04-10,5:00 PM,Rajasthan,-,-,21,3,463
826,827,2020-04-10,5:00 PM,Tamil Nadu,-,-,21,8,834
827,828,2020-04-10,5:00 PM,Telengana,-,-,35,7,473
828,829,2020-04-10,5:00 PM,Tripura,-,-,0,0,1
829,830,2020-04-10,5:00 PM,Uttarakhand,-,-,5,0,35
830,831,2020-04-10,5:00 PM,Uttar Pradesh,-,-,32,4,431
831,832,2020-04-10,5:00 PM,West Bengal,-,-,16,5,116
832,833,2020-04-11,5:00 PM,Andhra Pradesh,-,-,11,6,381
833,834,2020-04-11,5:00 PM,Andaman and Nicobar Islands,-,-,0,0,11
834,835,2020-04-11,5:00 PM,Arunachal Pradesh,-,-,0,0,1
835,836,2020-04-11,5:00 PM,Assam,-,-,0,1,29
836,837,2020-04-11,5:00 PM,Bihar,-,-,0,1,60
837,838,2020-04-11,5:00 PM,Chandigarh,-,-,7,0,18
838,839,2020-04-11,5:00 PM,Chhattisgarh,-,-,9,0,18
839,840,2020-04-11,5:00 PM,Delhi,-,-,25,14,903
840,841,2020-04-11,5:00 PM,Goa,-,-,1,0,7
841,842,2020-04-11,5:00 PM,Gujarat,-,-,31,19,308
842,843,2020-04-11,5:00 PM,Haryana,-,-,29,3,177
843,844,2020-04-11,5:00 PM,Himachal Pradesh,-,-,6,1,28
844,845,2020-04-11,5:00 PM,Jammu and Kashmir,-,-,6,4,207
845,846,2020-04-11,5:00 PM,Jharkhand,-,-,0,1,17
846,847,2020-04-11,5:00 PM,Karnataka,-,-,37,6,214
847,848,2020-04-11,5:00 PM,Kerala,-,-,123,2,364
848,849,2020-04-11,5:00 PM,Ladakh,-,-,10,0,15
849,850,2020-04-11,5:00 PM,Madhya Pradesh,-,-,0,33,443
850,851,2020-04-11,5:00 PM,Maharashtra,-,-,188,110,1574
851,852,2020-04-11,5:00 PM,Manipur,-,-,1,0,2
852,853,2020-04-11,5:00 PM,Mizoram,-,-,0,0,1
853,854,2020-04-11,5:00 PM,Odisha,-,-,2,1,48
854,855,2020-04-11,5:00 PM,Puducherry,-,-,1,0,7
855,856,2020-04-11,5:00 PM,Punjab,-,-,5,11,132
856,857,2020-04-11,5:00 PM,Rajasthan,-,-,21,3,553
857,858,2020-04-11,5:00 PM,Tamil Nadu,-,-,44,8,911
858,859,2020-04-11,5:00 PM,Telengana,-,-,43,9,504
859,860,2020-04-11,5:00 PM,Tripura,-,-,0,0,2
860,861,2020-04-11,5:00 PM,Uttarakhand,-,-,5,0,35
861,862,2020-04-11,5:00 PM,Uttar Pradesh,-,-,32,4,433
862,863,2020-04-11,5:00 PM,West Bengal,-,-,16,5,126
863,864,2020-04-12,5:00 PM,Andhra Pradesh,-,-,11,6,381
864,865,2020-04-12,5:00 PM,Andaman and Nicobar Islands,-,-,10,0,11
865,866,2020-04-12,5:00 PM,Arunachal Pradesh,-,-,0,0,1
866,867,2020-04-12,5:00 PM,Assam,-,-,0,1,29
867,868,2020-04-12,5:00 PM,Bihar,-,-,19,1,64
868,869,2020-04-12,5:00 PM,Chandigarh,-,-,7,0,19
869,870,2020-04-12,5:00 PM,Chhattisgarh,-,-,10,0,25
870,871,2020-04-12,5:00 PM,Delhi,-,-,25,19,1069
871,872,2020-04-12,5:00 PM,Goa,-,-,5,0,7
872,873,2020-04-12,5:00 PM,Gujarat,-,-,44,22,432
873,874,2020-04-12,5:00 PM,Haryana,-,-,29,3,185
874,875,2020-04-12,5:00 PM,Himachal Pradesh,-,-,6,1,32
875,876,2020-04-12,5:00 PM,Jammu and Kashmir,-,-,6,4,224
876,877,2020-04-12,5:00 PM,Jharkhand,-,-,0,1,17
877,878,2020-04-12,5:00 PM,Karnataka,-,-,37,6,226
878,879,2020-04-12,5:00 PM,Kerala,-,-,142,2,374
879,880,2020-04-12,5:00 PM,Ladakh,-,-,10,0,15
880,881,2020-04-12,5:00 PM,Madhya Pradesh,-,-,0,36,564
881,882,2020-04-12,5:00 PM,Maharashtra,-,-,208,127,1761
882,883,2020-04-12,5:00 PM,Manipur,-,-,1,0,2
883,884,2020-04-12,5:00 PM,Mizoram,-,-,0,0,1
884,885,2020-04-12,5:00 PM,Odisha,-,-,12,1,54
885,886,2020-04-12,5:00 PM,Puducherry,-,-,1,0,7
886,887,2020-04-12,5:00 PM,Punjab,-,-,5,11,151
887,888,2020-04-12,5:00 PM,Rajasthan,-,-,21,3,700
888,889,2020-04-12,5:00 PM,Tamil Nadu,-,-,44,10,969
889,890,2020-04-12,5:00 PM,Telengana,-,-,43,9,504
890,891,2020-04-12,5:00 PM,Tripura,-,-,0,0,2
891,892,2020-04-12,5:00 PM,Uttarakhand,-,-,5,0,35
892,893,2020-04-12,5:00 PM,Uttar Pradesh,-,-,45,5,452
893,894,2020-04-12,5:00 PM,West Bengal,-,-,19,5,134
894,895,2020-04-13,5:00 PM,Andhra Pradesh,-,-,11,7,432
895,896,2020-04-13,5:00 PM,Andaman and Nicobar Islands,-,-,10,0,11
896,897,2020-04-13,5:00 PM,Arunachal Pradesh,-,-,0,0,1
897,898,2020-04-13,5:00 PM,Assam,-,-,0,1,31
898,899,2020-04-13,5:00 PM,Bihar,-,-,26,1,64
899,900,2020-04-13,5:00 PM,Chandigarh,-,-,7,0,21
900,901,2020-04-13,5:00 PM,Chhattisgarh,-,-,10,0,31
901,902,2020-04-13,5:00 PM,Delhi,-,-,27,24,1154
902,903,2020-04-13,5:00 PM,Goa,-,-,5,0,7
903,904,2020-04-13,5:00 PM,Gujarat,-,-,47,26,539
904,905,2020-04-13,5:00 PM,Haryana,-,-,29,3,185
905,906,2020-04-13,5:00 PM,Himachal Pradesh,-,-,13,1,32
906,907,2020-04-13,5:00 PM,Jammu and Kashmir,-,-,6,4,245
907,908,2020-04-13,5:00 PM,Jharkhand,-,-,0,2,19
908,909,2020-04-13,5:00 PM,Karnataka,-,-,59,6,247
909,910,2020-04-13,5:00 PM,Kerala,-,-,179,3,376
910,911,2020-04-13,5:00 PM,Ladakh,-,-,10,0,15
911,912,2020-04-13,5:00 PM,Madhya Pradesh,-,-,44,43,604
912,913,2020-04-13,5:00 PM,Maharashtra,-,-,217,149,1985
913,914,2020-04-13,5:00 PM,Manipur,-,-,1,0,2
914,915,2020-04-13,5:00 PM,Mizoram,-,-,0,0,1
915,916,2020-04-13,5:00 PM,Nagaland,-,-,0,0,1
916,917,2020-04-13,5:00 PM,Odisha,-,-,12,1,54
917,918,2020-04-13,5:00 PM,Puducherry,-,-,1,0,7
918,919,2020-04-13,5:00 PM,Punjab,-,-,14,11,167
919,920,2020-04-13,5:00 PM,Rajasthan,-,-,21,3,812
920,921,2020-04-13,5:00 PM,Tamil Nadu,-,-,50,11,1075
921,922,2020-04-13,5:00 PM,Telengana,-,-,100,16,562
922,923,2020-04-13,5:00 PM,Tripura,-,-,0,0,2
923,924,2020-04-13,5:00 PM,Uttarakhand,-,-,5,0,35
924,925,2020-04-13,5:00 PM,Uttar Pradesh,-,-,47,5,483
925,926,2020-04-13,5:00 PM,West Bengal,-,-,29,7,152
926,927,2020-04-14,5:00 PM,Andhra Pradesh,-,-,14,9,473
927,928,2020-04-14,5:00 PM,Andaman and Nicobar Islands,-,-,10,0,11
928,929,2020-04-14,5:00 PM,Arunachal Pradesh,-,-,0,0,1
929,930,2020-04-14,5:00 PM,Assam,-,-,0,1,31
930,931,2020-04-14,5:00 PM,Bihar,-,-,26,1,66
931,932,2020-04-14,5:00 PM,Chandigarh,-,-,7,0,21
932,933,2020-04-14,5:00 PM,Chhattisgarh,-,-,10,0,31
933,934,2020-04-14,5:00 PM,Delhi,-,-,30,28,1510
934,935,2020-04-14,5:00 PM,Goa,-,-,5,0,7
935,936,2020-04-14,5:00 PM,Gujarat,-,-,55,26,617
936,937,2020-04-14,5:00 PM,Haryana,-,-,34,3,199
937,938,2020-04-14,5:00 PM,Himachal Pradesh,-,-,13,1,32
938,939,2020-04-14,5:00 PM,Jammu and Kashmir,-,-,16,4,270
939,940,2020-04-14,5:00 PM,Jharkhand,-,-,0,2,24
940,941,2020-04-14,5:00 PM,Karnataka,-,-,65,9,258
941,942,2020-04-14,5:00 PM,Kerala,-,-,198,3,379
942,943,2020-04-14,5:00 PM,Ladakh,-,-,10,0,15
943,944,2020-04-14,5:00 PM,Madhya Pradesh,-,-,51,50,730
944,945,2020-04-14,5:00 PM,Maharashtra,-,-,229,160,2337
945,946,2020-04-14,5:00 PM,Manipur,-,-,1,0,2
946,947,2020-04-14,5:00 PM,Meghalaya,-,-,0,0,1
947,948,2020-04-14,5:00 PM,Mizoram,-,-,0,0,1
948,949,2020-04-14,5:00 PM,Nagaland,-,-,0,0,1
949,950,2020-04-14,5:00 PM,Odisha,-,-,18,1,55
950,951,2020-04-14,5:00 PM,Puducherry,-,-,1,0,7
951,952,2020-04-14,5:00 PM,Punjab,-,-,14,12,176
952,953,2020-04-14,5:00 PM,Rajasthan,-,-,133,3,879
953,954,2020-04-14,5:00 PM,Tamil Nadu,-,-,58,11,1173
954,955,2020-04-14,5:00 PM,Telengana,-,-,100,17,624
955,956,2020-04-14,5:00 PM,Tripura,-,-,0,0,2
956,957,2020-04-14,5:00 PM,Uttarakhand,-,-,7,0,35
957,958,2020-04-14,5:00 PM,Uttar Pradesh,-,-,49,5,657
958,959,2020-04-14,5:00 PM,West Bengal,-,-,36,7,190
959,960,2020-04-15,5:00 PM,Andaman and Nicobar Islands,-,-,10,0,11
960,961,2020-04-15,5:00 PM,Andhra Pradesh,-,-,16,9,503
961,962,2020-04-15,5:00 PM,Arunachal Pradesh,-,-,0,0,1
962,963,2020-04-15,5:00 PM,Assam,-,-,0,1,33
963,964,2020-04-15,5:00 PM,Bihar,-,-,29,1,70
964,965,2020-04-15,5:00 PM,Chandigarh,-,-,7,0,21
965,966,2020-04-15,5:00 PM,Chhattisgarh,-,-,13,0,33
966,967,2020-04-15,5:00 PM,Delhi,-,-,30,30,1561
967,968,2020-04-15,5:00 PM,Goa,-,-,5,0,7
968,969,2020-04-15,5:00 PM,Gujarat,-,-,59,30,695
969,970,2020-04-15,5:00 PM,Haryana,-,-,34,3,199
970,971,2020-04-15,5:00 PM,Himachal Pradesh,-,-,13,1,33
971,972,2020-04-15,5:00 PM,Jammu and Kashmir,-,-,30,4,278
972,973,2020-04-15,5:00 PM,Jharkhand,-,-,0,2,27
973,974,2020-04-15,5:00 PM,Karnataka,-,-,75,11,277
974,975,2020-04-15,5:00 PM,Kerala,-,-,211,3,387
975,976,2020-04-15,5:00 PM,Ladakh,-,-,10,0,17
976,977,2020-04-15,5:00 PM,Madhya Pradesh,-,-,64,53,987
977,978,2020-04-15,5:00 PM,Maharashtra,-,-,259,178,2687
978,979,2020-04-15,5:00 PM,Manipur,-,-,1,0,2
979,980,2020-04-15,5:00 PM,Meghalaya,-,-,0,1,7
980,981,2020-04-15,5:00 PM,Mizoram,-,-,0,0,1
981,982,2020-04-15,5:00 PM,Nagaland#,-,-,0,0,0
982,983,2020-04-15,5:00 PM,Odisha,-,-,18,1,60
983,984,2020-04-15,5:00 PM,Puducherry,-,-,1,0,7
984,985,2020-04-15,5:00 PM,Punjab,-,-,14,13,186
985,986,2020-04-15,5:00 PM,Rajasthan,-,-,147,3,1005
986,987,2020-04-15,5:00 PM,Tamil Nadu,-,-,81,12,1204
987,988,2020-04-15,5:00 PM,Telengana,-,-,120,18,647
988,989,2020-04-15,5:00 PM,Tripura,-,-,0,0,2
989,990,2020-04-15,5:00 PM,Uttarakhand,-,-,9,0,37
990,991,2020-04-15,5:00 PM,Uttar Pradesh,-,-,51,11,735
991,992,2020-04-15,5:00 PM,West Bengal,-,-,37,7,213
992,993,2020-04-16,5:00 PM,Andaman and Nicobar Islands,-,-,10,0,11
993,994,2020-04-16,5:00 PM,Andhra Pradesh,-,-,20,14,534
994,995,2020-04-16,5:00 PM,Arunachal Pradesh,-,-,0,0,1
995,996,2020-04-16,5:00 PM,Assam,-,-,5,1,33
996,997,2020-04-16,5:00 PM,Bihar,-,-,29,1,74
997,998,2020-04-16,5:00 PM,Chandigarh,-,-,7,0,21
998,999,2020-04-16,5:00 PM,Chhattisgarh,-,-,17,0,33
999,1000,2020-04-16,5:00 PM,Delhi,-,-,42,32,1578
1000,1001,2020-04-16,5:00 PM,Goa,-,-,5,0,7
1001,1002,2020-04-16,5:00 PM,Gujarat,-,-,64,36,871
1002,1003,2020-04-16,5:00 PM,Haryana,-,-,43,3,205
1003,1004,2020-04-16,5:00 PM,Himachal Pradesh,-,-,16,1,35
1004,1005,2020-04-16,5:00 PM,Jammu and Kashmir,-,-,36,4,300
1005,1006,2020-04-16,5:00 PM,Jharkhand,-,-,0,2,28
1006,1007,2020-04-16,5:00 PM,Karnataka,-,-,82,13,315
1007,1008,2020-04-16,5:00 PM,Kerala,-,-,218,3,388
1008,1009,2020-04-16,5:00 PM,Ladakh,-,-,10,0,17
1009,1010,2020-04-16,5:00 PM,Madhya Pradesh,-,-,64,53,1120
1010,1011,2020-04-16,5:00 PM,Maharashtra,-,-,295,187,2919
1011,1012,2020-04-16,5:00 PM,Manipur,-,-,1,0,2
1012,1013,2020-04-16,5:00 PM,Meghalaya,-,-,0,1,7
1013,1014,2020-04-16,5:00 PM,Mizoram,-,-,0,0,1
1014,1015,2020-04-16,5:00 PM,Nagaland#,-,-,0,0,0
1015,1016,2020-04-16,5:00 PM,Odisha,-,-,18,1,60
1016,1017,2020-04-16,5:00 PM,Puducherry,-,-,1,0,7
1017,1018,2020-04-16,5:00 PM,Punjab,-,-,27,13,186
1018,1019,2020-04-16,5:00 PM,Rajasthan,-,-,147,3,1023
1019,1020,2020-04-16,5:00 PM,Tamil Nadu,-,-,118,14,1242
1020,1021,2020-04-16,5:00 PM,Telengana,-,-,120,18,698
1021,1022,2020-04-16,5:00 PM,Tripura,-,-,1,0,2
1022,1023,2020-04-16,5:00 PM,Uttarakhand,-,-,9,0,37
1023,1024,2020-04-16,5:00 PM,Uttar Pradesh,-,-,68,13,773
1024,1025,2020-04-16,5:00 PM,West Bengal,-,-,42,7,231
1025,1026,2020-04-17,5:00 PM,Andaman and Nicobar Islands,-,-,10,0,11
1026,1027,2020-04-17,5:00 PM,Andhra Pradesh,-,-,36,14,572
1027,1028,2020-04-17,5:00 PM,Arunachal Pradesh,-,-,0,0,1
1028,1029,2020-04-17,5:00 PM,Assam,-,-,5,1,35
1029,1030,2020-04-17,5:00 PM,Bihar,-,-,37,1,83
1030,1031,2020-04-17,5:00 PM,Chandigarh,-,-,9,0,21
1031,1032,2020-04-17,5:00 PM,Chhattisgarh,-,-,23,0,36
1032,1033,2020-04-17,5:00 PM,Delhi,-,-,51,38,1640
1033,1034,2020-04-17,5:00 PM,Goa,-,-,6,0,7
1034,1035,2020-04-17,5:00 PM,Gujarat,-,-,74,38,1021
1035,1036,2020-04-17,5:00 PM,Haryana,-,-,43,3,205
1036,1037,2020-04-17,5:00 PM,Himachal Pradesh,-,-,16,1,35
1037,1038,2020-04-17,5:00 PM,Jammu and Kashmir,-,-,38,4,314
1038,1039,2020-04-17,5:00 PM,Jharkhand,-,-,0,2,29
1039,1040,2020-04-17,5:00 PM,Karnataka,-,-,82,13,353
1040,1041,2020-04-17,5:00 PM,Kerala,-,-,245,3,395
1041,1042,2020-04-17,5:00 PM,Ladakh,-,-,14,0,18
1042,1043,2020-04-17,5:00 PM,Madhya Pradesh,-,-,65,57,1308
1043,1044,2020-04-17,5:00 PM,Maharashtra,-,-,300,194,3205
1044,1045,2020-04-17,5:00 PM,Manipur,-,-,1,0,2
1045,1046,2020-04-17,5:00 PM,Meghalaya,-,-,0,1,9
1046,1047,2020-04-17,5:00 PM,Mizoram,-,-,0,0,1
1047,1048,2020-04-17,5:00 PM,Nagaland#,-,-,0,0,0
1048,1049,2020-04-17,5:00 PM,Odisha,-,-,19,1,60
1049,1050,2020-04-17,5:00 PM,Puducherry,-,-,1,0,7
1050,1051,2020-04-17,5:00 PM,Punjab,-,-,27,13,186
1051,1052,2020-04-17,5:00 PM,Rajasthan,-,-,164,11,1131
1052,1053,2020-04-17,5:00 PM,Tamil Nadu,-,-,180,15,1267
1053,1054,2020-04-17,5:00 PM,Telengana,-,-,186,18,743
1054,1055,2020-04-17,5:00 PM,Tripura,-,-,1,0,2
1055,1056,2020-04-17,5:00 PM,Uttarakhand,-,-,9,0,37
1056,1057,2020-04-17,5:00 PM,Uttar Pradesh,-,-,74,14,846
1057,1058,2020-04-17,5:00 PM,West Bengal,-,-,51,10,255
1058,1059,2020-04-18,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,12
1059,1060,2020-04-18,5:00 PM,Andhra Pradesh,-,-,42,15,603
1060,1061,2020-04-18,5:00 PM,Arunachal Pradesh,-,-,0,0,1
1061,1062,2020-04-18,5:00 PM,Assam,-,-,9,1,35
1062,1063,2020-04-18,5:00 PM,Bihar,-,-,37,2,85
1063,1064,2020-04-18,5:00 PM,Chandigarh,-,-,9,0,21
1064,1065,2020-04-18,5:00 PM,Chhattisgarh,-,-,24,0,36
1065,1066,2020-04-18,5:00 PM,Delhi,-,-,72,42,1707
1066,1067,2020-04-18,5:00 PM,Goa,-,-,6,0,7
1067,1068,2020-04-18,5:00 PM,Gujarat,-,-,88,48,1272
1068,1069,2020-04-18,5:00 PM,Haryana,-,-,43,3,225
1069,1070,2020-04-18,5:00 PM,Himachal Pradesh,-,-,16,1,38
1070,1071,2020-04-18,5:00 PM,Jammu and Kashmir,-,-,42,5,328
1071,1072,2020-04-18,5:00 PM,Jharkhand,-,-,0,2,33
1072,1073,2020-04-18,5:00 PM,Karnataka,-,-,92,13,371
1073,1074,2020-04-18,5:00 PM,Kerala,-,-,255,3,396
1074,1075,2020-04-18,5:00 PM,Ladakh,-,-,14,0,18
1075,1076,2020-04-18,5:00 PM,Madhya Pradesh,-,-,69,69,1355
1076,1077,2020-04-18,5:00 PM,Maharashtra,-,-,331,201,3323
1077,1078,2020-04-18,5:00 PM,Manipur,-,-,1,0,2
1078,1079,2020-04-18,5:00 PM,Meghalaya,-,-,0,1,11
1079,1080,2020-04-18,5:00 PM,Mizoram,-,-,0,0,1
1080,1081,2020-04-18,5:00 PM,Nagaland#,-,-,0,0,0
1081,1082,2020-04-18,5:00 PM,Odisha,-,-,21,1,60
1082,1083,2020-04-18,5:00 PM,Puducherry,-,-,3,0,7
1083,1084,2020-04-18,5:00 PM,Punjab,-,-,27,13,202
1084,1085,2020-04-18,5:00 PM,Rajasthan,-,-,183,11,1229
1085,1086,2020-04-18,5:00 PM,Tamil Nadu,-,-,283,15,1323
1086,1087,2020-04-18,5:00 PM,Telengana,-,-,186,18,791
1087,1088,2020-04-18,5:00 PM,Tripura,-,-,1,0,2
1088,1089,2020-04-18,5:00 PM,Uttarakhand,-,-,9,0,42
1089,1090,2020-04-18,5:00 PM,Uttar Pradesh,-,-,86,14,969
1090,1091,2020-04-18,5:00 PM,West Bengal,-,-,55,10,287
1091,1092,2020-04-19,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,14
1092,1093,2020-04-19,5:00 PM,Andhra Pradesh,-,-,42,15,603
1093,1094,2020-04-19,5:00 PM,Arunachal Pradesh,-,-,0,0,1
1094,1095,2020-04-19,5:00 PM,Assam,-,-,12,1,35
1095,1096,2020-04-19,5:00 PM,Bihar,-,-,37,2,86
1096,1097,2020-04-19,5:00 PM,Chandigarh,-,-,10,0,23
1097,1098,2020-04-19,5:00 PM,Chhattisgarh,-,-,24,0,36
1098,1099,2020-04-19,5:00 PM,Delhi,-,-,72,43,1893
1099,1100,2020-04-19,5:00 PM,Goa,-,-,6,0,7
1100,1101,2020-04-19,5:00 PM,Gujarat,-,-,94,58,1604
1101,1102,2020-04-19,5:00 PM,Haryana,-,-,87,3,233
1102,1103,2020-04-19,5:00 PM,Himachal Pradesh,-,-,16,1,39
1103,1104,2020-04-19,5:00 PM,Jammu and Kashmir,-,-,51,5,341
1104,1105,2020-04-19,5:00 PM,Jharkhand,-,-,0,2,35
1105,1106,2020-04-19,5:00 PM,Karnataka,-,-,104,14,384
1106,1107,2020-04-19,5:00 PM,Kerala,-,-,257,3,400
1107,1108,2020-04-19,5:00 PM,Ladakh,-,-,14,0,18
1108,1109,2020-04-19,5:00 PM,Madhya Pradesh,-,-,127,70,1407
1109,1110,2020-04-19,5:00 PM,Maharashtra,-,-,365,211,3651
1110,1111,2020-04-19,5:00 PM,Manipur,-,-,1,0,2
1111,1112,2020-04-19,5:00 PM,Meghalaya,-,-,0,1,11
1112,1113,2020-04-19,5:00 PM,Mizoram,-,-,0,0,1
1113,1114,2020-04-19,5:00 PM,Nagaland#,-,-,0,0,0
1114,1115,2020-04-19,5:00 PM,Odisha,-,-,24,1,61
1115,1116,2020-04-19,5:00 PM,Puducherry,-,-,3,0,7
1116,1117,2020-04-19,5:00 PM,Punjab,-,-,31,16,219
1117,1118,2020-04-19,5:00 PM,Rajasthan,-,-,183,11,1351
1118,1119,2020-04-19,5:00 PM,Tamil Nadu,-,-,365,15,1372
1119,1120,2020-04-19,5:00 PM,Telengana,-,-,186,18,844
1120,1121,2020-04-19,5:00 PM,Tripura,-,-,1,0,2
1121,1122,2020-04-19,5:00 PM,Uttarakhand,-,-,9,0,42
1122,1123,2020-04-19,5:00 PM,Uttar Pradesh,-,-,108,17,1084
1123,1124,2020-04-19,5:00 PM,West Bengal,-,-,62,12,310
1124,1125,2020-04-20,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,15
1125,1126,2020-04-20,5:00 PM,Andhra Pradesh,-,-,92,20,722
1126,1127,2020-04-20,5:00 PM,Arunachal Pradesh,-,-,0,0,1
1127,1128,2020-04-20,5:00 PM,Assam,-,-,17,1,35
1128,1129,2020-04-20,5:00 PM,Bihar,-,-,42,2,96
1129,1130,2020-04-20,5:00 PM,Chandigarh,-,-,13,0,26
1130,1131,2020-04-20,5:00 PM,Chhattisgarh,-,-,25,0,36
1131,1132,2020-04-20,5:00 PM,Delhi,-,-,290,45,2003
1132,1133,2020-04-20,5:00 PM,Goa,-,-,7,0,7
1133,1134,2020-04-20,5:00 PM,Gujarat,-,-,106,67,1851
1134,1135,2020-04-20,5:00 PM,Haryana,-,-,87,3,233
1135,1136,2020-04-20,5:00 PM,Himachal Pradesh,-,-,16,1,39
1136,1137,2020-04-20,5:00 PM,Jammu and Kashmir,-,-,56,5,350
1137,1138,2020-04-20,5:00 PM,Jharkhand,-,-,0,2,42
1138,1139,2020-04-20,5:00 PM,Karnataka,-,-,111,16,395
1139,1140,2020-04-20,5:00 PM,Kerala,-,-,270,3,402
1140,1141,2020-04-20,5:00 PM,Ladakh,-,-,14,0,18
1141,1142,2020-04-20,5:00 PM,Madhya Pradesh,-,-,127,74,1485
1142,1143,2020-04-20,5:00 PM,Maharashtra,-,-,507,223,4203
1143,1144,2020-04-20,5:00 PM,Manipur,-,-,2,0,2
1144,1145,2020-04-20,5:00 PM,Meghalaya,-,-,0,1,11
1145,1146,2020-04-20,5:00 PM,Mizoram,-,-,0,0,1
1146,1147,2020-04-20,5:00 PM,Nagaland,-,-,0,0,0
1147,1148,2020-04-20,5:00 PM,Odisha,-,-,24,1,68
1148,1149,2020-04-20,5:00 PM,Puducherry,-,-,3,0,7
1149,1150,2020-04-20,5:00 PM,Punjab,-,-,31,16,219
1150,1151,2020-04-20,5:00 PM,Rajasthan,-,-,183,14,1478
1151,1152,2020-04-20,5:00 PM,Tamil Nadu,-,-,411,15,1477
1152,1153,2020-04-20,5:00 PM,Telengana,-,-,190,21,873
1153,1154,2020-04-20,5:00 PM,Tripura,-,-,1,0,2
1154,1155,2020-04-20,5:00 PM,Uttarakhand,-,-,11,0,44
1155,1156,2020-04-20,5:00 PM,Uttar Pradesh,-,-,129,17,1176
1156,1157,2020-04-20,5:00 PM,West Bengal,-,-,66,12,339
1157,1158,2020-04-21,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,16
1158,1159,2020-04-21,5:00 PM,Andhra Pradesh,-,-,96,22,757
1159,1160,2020-04-21,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1160,1161,2020-04-21,5:00 PM,Assam,-,-,19,1,35
1161,1162,2020-04-21,5:00 PM,Bihar,-,-,42,2,114
1162,1163,2020-04-21,5:00 PM,Chandigarh,-,-,13,0,26
1163,1164,2020-04-21,5:00 PM,Chhattisgarh,-,-,25,0,36
1164,1165,2020-04-21,5:00 PM,Delhi,-,-,431,47,2081
1165,1166,2020-04-21,5:00 PM,Goa,-,-,7,0,7
1166,1167,2020-04-21,5:00 PM,Gujarat,-,-,131,77,2066
1167,1168,2020-04-21,5:00 PM,Haryana,-,-,127,3,254
1168,1169,2020-04-21,5:00 PM,Himachal Pradesh,-,-,16,1,39
1169,1170,2020-04-21,5:00 PM,Jammu and Kashmir,-,-,71,5,368
1170,1171,2020-04-21,5:00 PM,Jharkhand,-,-,0,2,46
1171,1172,2020-04-21,5:00 PM,Karnataka,-,-,114,17,415
1172,1173,2020-04-21,5:00 PM,Kerala,-,-,291,3,408
1173,1174,2020-04-21,5:00 PM,Ladakh,-,-,14,0,18
1174,1175,2020-04-21,5:00 PM,Madhya Pradesh,-,-,127,76,1540
1175,1176,2020-04-21,5:00 PM,Maharashtra,-,-,572,232,4669
1176,1177,2020-04-21,5:00 PM,Manipur,-,-,2,0,2
1177,1178,2020-04-21,5:00 PM,Meghalaya,-,-,0,1,11
1178,1179,2020-04-21,5:00 PM,Mizoram,-,-,0,0,1
1179,1180,2020-04-21,5:00 PM,Nagaland,-,-,0,0,0
1180,1181,2020-04-21,5:00 PM,Odisha,-,-,24,1,74
1181,1182,2020-04-21,5:00 PM,Puducherry,-,-,3,0,7
1182,1183,2020-04-21,5:00 PM,Punjab,-,-,39,16,245
